01010000801,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000802,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000803,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000804,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000805,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000806,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000807,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000808,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000809,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000810,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000811,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000812,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000813,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000814,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000815,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000816,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000817,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000818,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000819,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000820,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000821,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000822,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000823,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000824,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000825,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000826,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000827,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000828,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000829,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000830,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000831,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000832,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000833,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000834,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
