01010000201,172.21.31.168,9200000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000202,172.21.31.168,9200000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000203,172.21.31.168,9200000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000204,172.21.31.168,9200000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000205,172.21.31.168,9200000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000206,172.21.31.168,9200000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000207,172.21.31.168,9200000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000208,172.21.31.168,9200000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000209,172.21.31.168,9200000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000210,172.21.31.168,9200000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000211,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000212,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000213,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000214,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000215,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000216,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000217,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000218,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000219,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000220,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000221,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000222,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000223,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000224,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000225,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000226,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000227,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000228,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000229,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000230,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
01010000231,172.21.31.168,9100000000000S,L,C,99990,1,lte,50,192.168.0.10
