01010012001,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012002,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012003,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012004,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012005,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012006,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012007,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012008,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012009,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012010,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012011,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012012,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012013,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012014,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012015,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012016,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012017,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012018,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012019,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012020,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012021,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012022,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012023,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012024,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012025,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012026,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012027,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012028,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012029,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012030,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012031,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012032,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010012033,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
