01010072001,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072002,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072003,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072004,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072005,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072006,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072007,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072008,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072009,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072010,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072011,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072012,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072013,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072014,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072015,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072016,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072017,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072018,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072019,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072020,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072021,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072022,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072023,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072024,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072025,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072026,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072027,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072028,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072029,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072030,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072031,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072032,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072033,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072034,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072035,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072036,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072037,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072038,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072039,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072040,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072041,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072042,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072043,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072044,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072045,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072046,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072047,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072048,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072049,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072050,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072051,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
01010072052,172.21.31.168,9100000000000S,L,C,99990,1,lte,0,192.168.0.10
